Cell_ID,Cell Position X,Cell Position Y,Centroid,Fano factor,PV,NV
855,332.537,213.597,0,0,0,0
856,305.609,215.287,0,1.476190476,0,0.002255639
857,316.001,216.048,0,0,0,0
858,373.404,217.338,0,1,0,0.00075188
859,337.371,216.033,0,0,0,0
860,298.082,215.751,0,2,0,0.001754386
861,343.166,216.737,0,0,0,0
862,367.419,217.32,0,2,0,0.001503759
863,348.668,217.888,0,0,0,0
864,357.356,218.796,0,0,0,0
865,379.374,217.46,0,0,0,0
866,326.991,219.752,0,0,0,0
867,332.272,219.482,0,0,0,0
868,311.379,218.393,0,1,0,0.000877193
869,321.514,218.576,0,0,0,0
870,352.852,220.72,0,0,0,0
871,295.05,220.992,0,2,0,0.001503759
