Cell_ID,Cell Position X,Cell Position Y,Centroid,Fano factor,PV,NV
726,247.779,271.211,80,5.590290112,0.152173913,0.112179487
727,209.642,272.122,0,0,0,0
728,236.03,270.877,40,8.656765677,0.346666667,0.111111111
729,254.382,271.924,84,1.471764118,0.126086957,0.092948718
730,260.167,271.928,103,0.662857143,0.112621359,0.074358974
731,278.636,271.741,93,2.222222222,0.142276423,0.112179487
732,267.822,273.435,130,2.13478819,0.167948718,0.139957265
733,273.561,272.889,121,2.608640407,0.105128205,0.087606838
734,286.98,274.591,115,1.481852315,0.087179487,0.072649573
735,238.626,275.278,43,6.273504274,0.215053763,0.085470085
736,199.933,275.676,1,1,0,0.006410256
737,205.372,276.513,0,1,0,0.001068376
738,226.627,274.564,7,5.673684211,0.347368421,0.042307692
739,244.639,275.122,62,6.468654434,0.189473684,0.115384615
740,262.998,275.736,85,1.811753903,0.167948718,0.139957265
741,217.283,275.889,4,1.333333333,0.625,0.016025641
742,232.659,274.962,19,9.242424242,0.26744186,0.073717949
743,281.774,275.503,97,3.353271028,0.139259259,0.120512821
744,211.52,276.9,0,3.133333333,0,0.00534188
745,250.858,275.952,95,2.401041667,0.163299663,0.103632479
746,222.632,277.445,2,5.111111111,0.259259259,0.02991453
747,256.915,276.503,99,0.65248227,0.079288026,0.052350427
748,276.516,277.084,84,3.330163043,0.182716049,0.158119658
749,270.855,277.744,115,2.733870968,0.132051282,0.110042735
750,265.903,279.64,109,1.993710692,0.096153846,0.080128205
751,229.025,279.202,18,5.63963964,0.49122807,0.05982906
752,241.222,279.966,40,7.541666667,0.237373737,0.10042735
753,235.479,280.137,19,7.818181818,0.248062016,0.068376068
754,247.309,280.229,66,6.520833333,0.185964912,0.113247863
755,288.203,280.168,128,2.861329834,0.182716049,0.158119658
756,254.029,281.106,90,2.138360924,0.107843137,0.070512821
757,281.229,280.324,135,3.755402299,0.271604938,0.235042735
758,201.374,281.248,0,1,0,0.001068376
759,219.726,281.87,3,1.777777778,0.4,0.012820513
760,260.198,280.607,102,0.938235294,0.088685015,0.061965812
761,207.73,281.906,0,0.833333333,0,0.002136752
762,214.489,281.866,1,2,0.333333333,0.008547009
763,275.033,281.554,91,3.05915493,0.107407407,0.092948718
764,225.695,283.9,5,5.863945578,0.222222222,0.025641026
765,269.622,283.254,94,1.232451499,0.099378882,0.073260073
766,285.251,283.868,92,5.268085106,0.137037037,0.118589744
767,264.147,284.496,107,1.231746032,0.082644628,0.064102564
768,231.702,283.941,4,5.144,0.463636364,0.065384615
769,243.514,285.007,44,6.760040161,0.253731343,0.108974359
770,249.882,284.564,67,4.69976247,0.167391304,0.098717949
771,198.691,285.81,0,0,0,0
772,279.298,285.245,98,4.089051095,0.114814815,0.099358974
773,257.741,285.179,88,2.594619243,0.146310433,0.122863248
774,237.278,285.698,22,10.27199354,0.314935065,0.088827839
775,210.638,286.015,1,0.833333333,0,0.00534188
776,204.068,286.979,0,1,0,0.000915751
777,273.73,286.384,93,0.933723197,0.071637427,0.052350427
778,221.172,287.326,0,1.9,0.64,0.020512821
779,215.48,287.991,0,2.685714286,0.285714286,0.009157509
780,253.381,288.407,92,5.63592233,0.132315522,0.111111111
781,283.217,288.062,69,2.153594771,0.26635514,0.182692308
782,247.38,289.284,62,9.233490566,0.239130435,0.141025641
783,261.966,288.832,121,1.920958084,0.119083969,0.1
784,230.599,288.684,7,5.660606061,0.227272727,0.032051282
785,267.967,288.661,114,1.341146279,0.107438017,0.083333333
786,288.477,289.153,93,1.647166362,0.08490566,0.057692308
787,278.502,290.585,107,2.99020979,0.155932203,0.117948718
788,199.646,290.761,0,0,0,0
789,273.515,291.038,87,1.875565232,0.175223214,0.143772894
790,386.403,200.96,0,0,0,0
791,391.486,214.509,0,0,0,0
792,389.429,220.941,0,0,0,0
793,389.185,230.737,0,0,0,0
794,388.964,235.97,0,0,0,0
795,390.932,246.665,0,0,0,0
796,388.825,267.954,0,0,0,0
797,386.818,272.975,0,0,0,0
798,388.521,278.251,0,0,0,0
799,387.094,292.891,0,0,0,0
800,297.369,293.794,89,0.733140655,0.110606061,0.077991453
801,303.155,294.456,100,1.563617245,0.13030303,0.091880342
802,308.854,293.529,92,2.039497307,0.171666667,0.110042735
803,314.007,291.902,74,1.779296875,0.108695652,0.064102564
804,327.327,292.948,27,6.584229391,0.265957447,0.080128205
805,338.185,293.143,9,5.666666667,0.444444444,0.042735043
806,348.626,294.051,0,0.714285714,0,0.002747253
807,353.264,292.712,1,0.6,0,0.003846154
808,366.955,291.947,0,0,0,0
809,371.981,292.983,0,0,0,0
810,375.433,289.322,0,0,0,0
811,322.248,293.268,47,8.865263158,0.219277108,0.116666667
812,305.411,289.526,83,2.734565619,0.147272727,0.103846154
813,320.325,197.802,23,1.315352697,0.325203252,0.085470085
814,344.161,199.302,2,3.555555556,0.216666667,0.013888889
815,314.699,200.081,39,7.514619883,0.230263158,0.112179487
816,337.856,198.377,10,4.570512821,0.395833333,0.040598291
817,350.76,201.158,1,1.266666667,0,0.006410256
818,302.42,199.925,90,1.7839617,0.137362637,0.080128205
819,357.052,201.799,0,1,0,0.001068376
820,308.464,201.542,76,4.590885817,0.175824176,0.102564103
821,326.087,202.375,38,4.940298507,0.387218045,0.094322344
822,363.991,203.045,0,0,0,0
823,375.61,202.873,0,0,0,0
824,298.15,203.982,88,1.322185061,0.077192982,0.047008547
825,319.406,203.693,37,6.314814815,0.183333333,0.082264957
826,332.711,203.667,16,10.28144989,0.293233083,0.071428571
827,346.497,205.985,2,1.305555556,0.333333333,0.008547009
828,381.676,205.457,0,0,0,0
829,339.976,205.177,3,4.28030303,0.28125,0.028846154
830,370.032,205.403,0,0,0,0
831,303.158,205.547,91,1.518072289,0.112280702,0.068376068
832,312.663,206.133,70,4.948275862,0.239316239,0.11965812
833,306.874,209.015,78,3.031111111,0.142105263,0.086538462
834,323.719,208.061,27,7.268817204,0.265432099,0.091880342
835,352.695,207.917,0,1.444444444,0,0.003205128
836,328.99,208.488,10,8.948275862,0.289473684,0.070512821
837,359.019,208.24,0,0,0,0
838,387.383,208.466,0,0,0,0
839,375.66,208.601,0,0,0,0
840,335.572,209.293,7,3.985185185,0.291666667,0.02991453
841,365.042,210.067,0,0,0,0
842,296.128,210.349,95,2.196159122,0.099873578,0.072344322
843,317.09,209.424,54,4.422018349,0.197619048,0.088675214
844,341.632,211.068,4,1.594202899,0.30952381,0.013888889
845,301.512,211.4,63,1.542014469,0.277192982,0.168803419
846,311.45,212.396,52,3.914878398,0.18245614,0.111111111
847,348.487,212.17,0,2.939393939,0.366666667,0.011752137
848,371.318,212.005,0,0,0,0
849,379.861,212.084,0,0,0,0
850,326.72,214.338,15,17.29481347,0.283116883,0.09981685
851,385.41,215.147,0,0,0,0
852,320.783,213.117,36,6.813445378,0.298181818,0.105128205
853,355.003,213.529,0,0,0,0
854,361.495,214.813,0,0,0,0
855,332.537,213.597,3,3.180555556,0.322222222,0.030982906
856,305.609,215.287,95,3.146844945,0.227067669,0.138278388
857,316.001,216.048,51,2.716366752,0.137777778,0.066239316
858,373.404,217.338,0,0,0,0
859,337.371,216.033,2,0.728395062,0.30952381,0.013888889
860,298.082,215.751,89,3.310654008,0.137168142,0.099358974
861,343.166,216.737,5,1.777777778,0.666666667,0.021367521
862,367.419,217.32,0,0,0,0
863,348.668,217.888,0,4.055555556,0,0.006410256
864,357.356,218.796,0,0,0,0
865,379.374,217.46,0,0,0,0
866,326.991,219.752,8,20.98798799,0.227272727,0.080128205
867,332.272,219.482,3,3.666666667,0.255555556,0.02457265
868,311.379,218.393,66,4.407263294,0.192982456,0.117521368
869,321.514,218.576,55,16.27927928,0.368888889,0.177350427
870,352.852,220.72,0,0,0,0
871,295.05,220.992,104,2.122932855,0.168141593,0.121794872
872,301.12,220.054,73,0.995780591,0.193910256,0.129273504
873,306.858,220.548,93,1.555151515,0.141052632,0.085897436
874,362.25,220.95,0,0,0,0
875,382.987,221.916,0,0,0,0
876,376.37,222.711,0,0,0,0
877,316.777,222.348,75,6.80637023,0.280487805,0.147435897
878,337.441,222.238,3,1.413793103,0.232142857,0.011904762
879,343.189,222.988,1,2.666666667,0.433333333,0.013888889
880,370.57,223.36,0,0,0,0
881,322.993,224.001,19,20.75183554,0.311111111,0.14957265
882,310.583,224.763,82,2.123058542,0.126315789,0.076923077
883,298.996,224.574,92,1.628349515,0.117307692,0.078205128
884,330.408,224.352,8,5.082706767,0.330827068,0.04029304
885,348.617,223.839,0,1,0,0.001282051
886,357.965,225.431,0,0,0,0
887,304.592,225.503,86,0.530429927,0.059139785,0.03525641
888,365.098,225.141,0,0,0,0
889,385.641,226.923,0,0,0,0
890,340.513,228.097,5,1.62745098,0.6,0.019230769
891,315.096,227.274,61,5.791133005,0.206315789,0.125641026
892,326.222,228.009,18,9.944966443,0.297777778,0.085897436
893,319.886,229.134,44,8.651305684,0.232380952,0.111721612
894,334.965,227.892,2,3.515789474,0.346666667,0.033333333
895,379.886,228.198,0,0,0,0
896,352.853,227.763,0,0,0,0
897,374.274,228.76,0,0,0,0
898,346.388,228.641,0,3.333333333,0.233333333,0.007478632
899,368.053,229.469,0,0,0,0
900,299.335,229.668,87,0.663393344,0.065972222,0.040598291
901,309.938,230.62,95,2.7003367,0.24962406,0.152014652
902,330.962,230.882,15,14.43137255,0.255555556,0.073717949
903,362.355,230.587,0,0,0,0
904,304.512,230.715,84,0.641618497,0.073684211,0.044871795
905,344.46,233.672,1,3.142857143,0.457142857,0.014652015
906,356.838,231.78,0,1,0,0.001068376
907,383.483,233.529,0,0,0,0
908,315.059,232.321,49,5.432124352,0.214736842,0.130769231
909,324.638,232.8,45,11.29166667,0.336065574,0.131410256
910,350.528,232.754,0,0.833333333,0,0.002136752
911,371.682,233.829,0,0,0,0
912,300.112,234.825,93,1.145766345,0.093650794,0.063034188
913,377.255,234.227,0,0,0,0
914,305.95,235.153,74,0.956170704,0.10877193,0.066239316
915,319.422,235.846,61,3.874396135,0.206766917,0.100732601
916,366.527,235.374,0,0,0,0
917,361.111,235.913,0,1,0,0.001068376
918,330.329,235.807,9,11.94957983,0.253968254,0.073260073
919,313.616,236.799,76,3.240704501,0.141353383,0.086080586
920,340.643,236.867,5,3.066666667,0.457142857,0.020512821
921,355.093,236.959,1,1,0,0.006410256
922,349.581,238.333,0,0.833333333,0,0.002136752
923,324.851,237.371,32,10.97087379,0.301639344,0.117948718
924,335.41,238.398,7,1.504065041,0.259259259,0.014957265
925,308.888,238.225,73,0.937062937,0.107017544,0.06517094
926,296.545,238.995,105,1.294313074,0.152116402,0.105311355
927,371.774,238.7,0,0,0,0
928,379.955,238.603,0,0,0,0
929,302.553,239.454,83,1.559909143,0.092063492,0.061965812
930,344.476,240.599,0,3.333333333,0.233333333,0.007478632
931,384.822,240.067,0,0,0,0
932,327.055,241.599,16,8.654166667,0.310077519,0.085470085
933,331.533,240.993,7,1.975,0.258823529,0.028205128
934,359.37,240.723,0,1.444444444,0,0.003205128
935,365.623,240.824,0,0,0,0
936,311.787,242.419,92,1.54468599,0.171929825,0.104700855
937,316.53,241.217,64,3.32780083,0.148550725,0.087606838
938,321.739,241.484,43,8.908717949,0.260273973,0.121794872
939,353.864,242.481,0,1.444444444,0,0.003205128
940,390.485,241.094,0,0,0,0
941,339.828,242.463,0,4.901960784,0.435897436,0.036324786
942,375.603,242.402,0,0,0,0
943,295.171,244.396,108,1.516254246,0.106481481,0.073717949
944,300.136,243.772,80,2.2464,0.12808642,0.088675214
945,306.388,242.772,79,0.943089431,0.08245614,0.050213675
946,348.667,244.236,0,1,0,0.001068376
947,335.101,244.595,8,3.395480226,0.245098039,0.026709402
948,362.338,244.926,0,2,0,0.002136752
949,370.431,244.599,0,0,0,0
950,380.895,245.213,0,0,0,0
951,319.504,246.261,73,7.54613936,0.358447489,0.167735043
952,386.258,245.186,0,0,0,0
953,303.922,247.361,72,2.612954186,0.18220339,0.137820513
954,330.302,246.59,17,9.139107612,0.314814815,0.072649573
955,324.814,246.508,36,11.18306011,0.219178082,0.102564103
956,357.025,247.013,2,1.666666667,0,0.010683761
957,309.223,247.458,95,1.914893617,0.177192982,0.107905983
958,344.141,246.829,1,10.02083333,0.217948718,0.018162393
959,367.1,248.08,0,0,0,0
960,314.614,247.079,73,4.642714571,0.161403509,0.098290598
961,351.988,248.196,0,1.666666667,0,0.004273504
962,375.392,247.42,0,0,0,0
963,338.262,248.31,13,4.787878788,0.743589744,0.061965812
964,298.763,248.784,98,2.872213967,0.131355932,0.099358974
965,362.017,249.976,0,1.666666667,0,0.004273504
966,317.854,251.877,42,8.232551233,0.27518797,0.167582418
967,385.569,250.307,0,1,0,0.000915751
968,333.472,250.975,7,9.641025641,0.240740741,0.055555556
969,372.364,251.292,0,0,0,0
970,322.742,251.11,23,5.518518519,0.331050228,0.15491453
971,327.639,251.788,36,9.935606061,0.346938776,0.108974359
972,341.867,251.897,2,7.505263158,0.230769231,0.019230769
973,347.352,251.547,0,0.885714286,0,0.004578755
974,379.362,250.813,0,1,0,0.001068376
975,307.333,252.002,91,3.676375405,0.125706215,0.09508547
976,313.198,252.346,62,7.034323432,0.247368421,0.150641026
977,357.322,253.191,2,1.342857143,0,0.01007326
978,301.969,252.984,118,2.36317653,0.235875706,0.178418803
979,367.761,253.558,0,0,0,0
980,352.622,253.437,0,1.4,0,0.003846154
981,362.782,254.772,0,1.4,0,0.003846154
982,297.031,254.441,89,1.274143302,0.169354839,0.134615385
983,337.632,254.556,2,3.717948718,0.296703297,0.024725275
984,382.948,254.862,1,1,0,0.006410256
985,331.241,255.749,8,17.53333333,0.319727891,0.10042735
986,376.536,255.419,0,1,0,0.001068376
987,311.017,256.564,95,5.540272615,0.225085911,0.139957265
988,343.799,256.255,1,0.416666667,0.25,0.003205128
989,305.221,256.788,85,2.58392283,0.176377953,0.143589744
990,318.825,256.367,47,4.615541922,0.189393939,0.080128205
991,387.901,256.619,0,1,0,0.001068376
992,324.572,256.654,49,6.321693122,0.355685131,0.111721612
993,348.987,257.405,1,0.666666667,0,0.004273504
994,371.391,257.817,0,0,0,0
995,334.859,259.412,5,7.073446328,0.275362319,0.040598291
996,354.264,259.135,0,1.142857143,0,0.003663004
997,300.012,259.146,106,2.561453931,0.118110236,0.096153846
998,339.583,259.65,1,2.291666667,0.305555556,0.011752137
999,359.556,258.643,1,1.4,0,0.006410256
1000,380.196,259.052,0,1,0,0.001282051
1001,315.042,260.26,66,8.677602687,0.248895434,0.154761905
1002,365.528,259.352,0,1,0,0.000915751
1003,329.678,260.681,23,12.84313725,0.316326531,0.099358974
1004,320.382,260.937,37,4.070811744,0.258130081,0.135683761
1005,309.764,261.614,97,5.374169742,0.157480315,0.128205128
1006,345.05,261.131,1,0.5,0,0.003205128
1007,374.82,261.438,0,0,0,0
1008,385.205,261.963,0,1,0,0.000915751
1009,324.802,262.24,47,5.078991597,0.24137931,0.08974359
1010,304.615,262.24,127,3.687469763,0.262467192,0.213675214
1011,369.808,263.272,0,0,0,0
1012,296.193,262.954,124,5.844754653,0.16025641,0.16025641
1013,350.258,262.729,0,0.833333333,0,0.002136752
1014,341.962,264.653,0,3,0.388888889,0.014957265
1015,359.732,263.523,0,1,0,0.001068376
1016,332.519,265.17,14,4.664516129,0.358333333,0.055128205
1017,355.242,264.677,0,0,0,0
1018,390.728,262.782,0,0,0,0
1019,300.93,265.547,90,4.827956989,0.201349831,0.163919414
1020,337.202,264.807,6,7.576923077,0.285714286,0.038461538
1021,364.308,265.041,0,0,0,0
1022,379.342,264.173,0,0,0,0
1023,317.807,264.929,82,5.426086957,0.211494253,0.117948718
1024,312.174,266.261,87,2.588235294,0.119266055,0.083333333
1025,346.618,266.938,0,0.833333333,0,0.002136752
1026,327.987,266.609,24,8.222222222,0.261494253,0.097222222
1027,307.14,266.98,70,3.662824207,0.267716535,0.217948718
1028,322.877,267.387,58,8.12987013,0.231292517,0.124542125
1029,374.066,267.066,0,0,0,0
1030,351.548,267.84,0,0,0,0
1031,383.643,267.849,0,0,0,0
1032,367.553,268.337,0,0,0,0
1033,359.56,269.05,0,1,0,0.001068376
1034,378.359,269.219,0,0,0,0
1035,297.531,270.077,127,4.042924212,0.186813187,0.155677656
1036,337.492,269.917,5,9.866666667,0.266666667,0.035897436
1037,342.353,270.309,1,3.333333333,0.266666667,0.008547009
1038,316.369,269.748,84,3.555954518,0.133027523,0.092948718
1039,332.012,270.522,21,11.53571429,0.298701299,0.084249084
1040,302.994,270.213,114,3.537414966,0.139482565,0.113553114
1041,310.293,271.396,109,3.967728674,0.23433584,0.171245421
1042,326.606,271.879,44,10.34722222,0.291666667,0.11965812
1043,320.775,272.247,64,3.709104938,0.158730159,0.085470085
1044,354.225,271.886,0,1,0,0.001282051
1045,348.965,272.187,0,1,0,0.001068376
1046,370.306,271.866,0,0,0,0
1047,381.365,273.268,0,0,0,0
1048,364.454,273.144,0,1,0,0.000915751
1049,375.148,273.108,0,0,0,0
1050,306.148,274.575,96,3.717098446,0.142105263,0.103846154
1051,357.949,274.277,1,1,0,0.006410256
1052,301.001,275.244,107,2.260387812,0.106299213,0.086538462
1053,315.283,274.796,73,3.440099317,0.119266055,0.083333333
1054,335.94,274.4,3,6.387755102,0.333333333,0.044871795
1055,296.261,275.71,81,2.624169987,0.238461538,0.198717949
1056,331.38,276.093,11,14.05755396,0.325757576,0.091880342
1057,340.881,275.693,1,3.066666667,0.35,0.017948718
1058,345.745,275.392,0,3.333333333,0.233333333,0.007478632
1059,310.417,277.113,62,3.921631777,0.27827381,0.199786325
1060,319.166,277.927,67,4.195704057,0.179487179,0.08974359
1061,324.646,276.165,42,13.17948718,0.2960199,0.127136752
1062,362.138,277.282,0,1,0,0.001282051
1063,370.798,276.532,0,0,0,0
1064,352.09,277.343,0,1,0,0.000801282
1065,383.52,277.996,0,0,0,0
1066,377.821,277.393,0,0,0,0
1067,328.705,279.532,10,11.33333333,0.341269841,0.091880342
1068,336.151,280.42,8,2.223602484,0.363636364,0.025641026
1069,357.205,279.695,0,1,0,0.000915751
1070,366.814,279.504,0,0,0,0
1071,305.113,279.456,91,2.923423423,0.129464286,0.092948718
1072,314.371,280.624,78,4.165389527,0.136904762,0.098290598
1073,323.334,281.2,35,8.946619217,0.233830846,0.10042735
1074,373.704,280.118,0,0,0,0
1075,299.55,280.261,106,1,0.112149533,0.076923077
1076,341.925,280.258,5,4.914285714,0.55,0.028205128
1077,347.376,279.786,0,5,0,0.006410256
1078,332.624,283.283,5,8.988235294,0.270967742,0.053846154
1079,362.325,282.194,0,0,0,0
1080,380.111,281.834,0,0,0,0
1081,350.722,283.156,0,0,0,0
1082,309.241,283.123,112,4.021675454,0.319940476,0.229700855
1083,354.985,283.952,0,0,0,0
1084,387.958,283.117,0,0,0,0
1085,345.735,284.644,0,5,0,0.006410256
1086,303.87,284.457,92,1.299270073,0.09375,0.067307692
1087,365.588,286.083,0,0,0,0
1088,370.388,283.746,0,0,0,0
1089,297.53,284.654,91,0.662318841,0.083333333,0.058760684
1090,319.512,284.404,60,5.953037767,0.210622711,0.105311355
1091,326.847,284.295,31,14.14184397,0.291666667,0.112179487
1092,375.651,284.559,0,0,0,0
1093,314.323,286.264,70,4.583979328,0.12202381,0.087606838
1094,383.747,284.561,0,0,0,0
1095,359.995,285.989,0,0,0,0
1096,334.34,288.463,3,3.134615385,0.388888889,0.037393162
1097,329.663,288.149,11,9.346354167,0.365740741,0.084401709
1098,324.045,288.636,36,7.032786885,0.230952381,0.088827839
1099,380.038,287.666,0,0,0,0
1100,310.121,288.136,64,3.712727273,0.198214286,0.142307692
1101,339.506,288.426,1,5.5,0.333333333,0.019230769
1102,370.256,288.31,0,0,0,0
1103,299.951,288.996,110,0.806646526,0.163636364,0.115384615
1104,350.056,288.475,0,1,0,0.000915751
1105,386.292,288.562,0,0,0,0
1106,318.842,289.733,58,4.265576324,0.176706827,0.094017094
1107,344.601,289.135,0,1,0,0.001282051
1108,356.297,289.143,0,0.833333333,0,0.002136752
1109,361.985,291.017,0,1,0,0.001068376
1110,392.484,291.478,0,0,0,0
1111,403.629,290.607,0,0,0,0
1112,409.046,293.261,0,0,0,0
1113,441.792,293.339,0,0,0,0
1114,413.902,291.042,0,0,0,0
1115,436.511,290.59,0,0,0,0
1116,398.034,199.218,0,0,0,0
1117,413.157,198.758,0,0,0,0
1118,417.436,201.745,0,0,0,0
1119,404.578,201.523,0,0,0,0
1120,392.403,203.481,0,0,0,0
1121,398.979,205.242,0,0,0,0
1122,410.705,204.56,0,0,0,0
1123,422.573,205.466,0,0,0,0
1124,433.794,206.729,0,0,0,0
1125,394.399,209.434,0,0,0,0
1126,404.44,208.025,0,0,0,0
1127,416.741,208.245,0,0,0,0
1128,439.519,209.807,0,0,0,0
1129,410.91,211.286,0,0,0,0
1130,428.362,209.638,0,0,0,0
1131,422.591,212.037,0,0,0,0
1132,399.194,213.847,0,0,0,0
1133,405.385,214.031,0,0,0,0
1134,416.449,214.516,0,0,0,0
1135,434.171,213.625,0,0,0,0
1136,428.432,216.788,0,0,0,0
1137,440.95,216.024,0,0,0,0
1138,410.222,218.277,0,0,0,0
1139,395.856,219.647,0,0,0,0
1140,416.587,220.135,0,0,0,0
1141,422.535,218.918,0,0,0,0
1142,452.526,218.986,0,0,0,0
1143,402.821,219.949,0,0,0,0
1144,434.689,219.908,0,0,0,0
1145,439.935,223.662,0,0,0,0
1146,445.397,220.519,0,0,0,0
1147,407.355,223.721,0,0,0,0
1148,427.322,223.841,0,0,0,0
1149,392.846,225.375,0,0,0,0
1150,399.779,225.345,0,0,0,0
1151,420.244,225.001,0,0,0,0
1152,413.617,225.443,0,0,0,0
1153,445.33,227.209,0,0,0,0
1154,433.462,225.851,0,0,0,0
1155,438.738,230.03,0,0,0,0
1156,394.85,230.865,0,0,0,0
1157,410.677,230.102,0,0,0,0
1158,423.786,229.771,0,0,0,0
1159,405.005,228.988,0,0,0,0
1160,400.266,232.304,0,0,0,0
1161,430.476,231.1,0,0,0,0
1162,416.595,231.532,0,0,0,0
1163,451.566,229.666,0,0,0,0
1164,446.669,233.441,0,0,0,0
1165,426.064,234.718,0,0,0,0
1166,435.29,234.992,0,0,0,0
1167,441.417,235.852,0,0,0,0
1168,405.552,234.732,0,0,0,0
1169,410.365,236.144,0,0,0,0
1170,395.082,236.627,0,0,0,0
1171,420.258,236.241,0,0,0,0
1172,452.843,236.298,0,0,0,0
1173,461.888,234.26,0,0,0,0
1174,414.735,238.349,0,0,0,0
1175,401.466,238.837,0,0,0,0
1176,430.963,238.483,0,0,0,0
1177,425.007,239.917,0,0,0,0
1178,445.797,239.78,0,0,0,0
1179,458.731,239.738,0,0,0,0
1180,396.268,242.26,0,0,0,0
1181,439.634,240.935,0,0,0,0
1182,407.753,241.414,0,0,0,0
1183,419.107,242.654,0,0,0,0
1184,412.488,244.52,0,0,0,0
1185,451.411,241.825,0,0,0,0
1186,470.235,241.253,0,0,0,0
1187,401.729,244.352,0,0,0,0
1188,432.666,244.862,0,0,0,0
1189,464.857,244.59,0,0,0,0
1190,444.289,245.083,0,0,0,0
1191,426.571,244.835,0,0,0,0
1192,438.344,246.197,0,0,0,0
1193,406.838,246.827,0,0,0,0
1194,416.716,248.387,0,0,0,0
1195,421.953,247.641,0,0,0,0
1196,396.56,247.829,0,0,0,0
1197,450.003,247.69,0,0,0,0
1198,471.785,247.094,0,0,0,0
1199,461.266,248.503,0,0,0,0
1200,411.795,251.102,0,0,0,0
1201,401.844,250.434,0,0,0,0
1202,427.727,250.21,0,0,0,0
1203,455.102,250.855,0,0,0,0
1204,443.91,251.29,0,0,0,0
1205,406.755,251.925,0,0,0,0
1206,438.35,251.321,0,0,0,0
1207,391.29,251.973,0,0,0,0
1208,397.048,252.872,0,0,0,0
1209,421.01,252.507,0,0,0,0
1210,415.456,255.026,0,0,0,0
1211,449.76,254.086,0,0,0,0
1212,426.726,255.045,0,0,0,0
1213,461.351,253.677,0,0,0,0
1214,392.916,257.363,0,0,0,0
1215,403.902,256.331,0,0,0,0
1216,433.432,252.933,0,0,0,0
1217,398.112,257.724,0,0,0,0
1218,410.181,257.006,0,0,0,0
1219,420.102,257.495,0,0,0,0
1220,439.312,256.423,0,0,0,0
1221,455.899,256.635,0,0,0,0
1222,466.79,256.505,0,0,0,0
1223,472.658,257.072,0,0,0,0
1224,430.754,258.438,0,0,0,0
1225,444.975,257.809,0,0,0,0
1226,424.252,259.792,0,0,0,0
1227,435.727,260.116,0,0,0,0
1228,478.34,259.444,0,0,0,0
1229,405.72,261.576,0,0,0,0
1230,450.662,259.831,0,0,0,0
1231,461.706,259.682,0,0,0,0
1232,400.903,261.527,0,0,0,0
1233,415.846,261.26,0,0,0,0
1234,440.456,262.356,0,0,0,0
1235,395.954,263.485,0,0,0,0
1236,410.632,262.249,0,0,0,0
1237,456.899,262.667,0,0,0,0
1238,421.646,264.316,0,0,0,0
1239,446.149,264.049,0,0,0,0
1240,473.073,263.041,0,0,0,0
1241,431.853,264.747,0,0,0,0
1242,401.395,266.184,0,0,0,0
1243,416.999,266.745,0,0,0,0
1244,427.358,263.152,0,0,0,0
1245,452.601,265.21,0,0,0,0
1246,412.493,267.145,0,0,0,0
1247,462.252,265.779,0,0,0,0
1248,393.793,268.582,0,0,0,0
1249,407.311,267.271,0,0,0,0
1250,426.587,268.225,0,0,0,0
1251,435.95,266.927,0,0,0,0
1252,473.545,268.694,0,0,0,0
1253,467.647,267.714,0,0,0,0
1254,431.447,270.677,0,0,0,0
1255,440.616,268.005,0,0,0,0
1256,421.274,269.971,0,0,0,0
1257,404.881,271.679,0,0,0,0
1258,444.734,269.757,0,0,0,0
1259,399.71,270.398,0,0,0,0
1260,410.364,272.343,0,0,0,0
1261,449.342,269.014,0,0,0,0
1262,396.036,273.178,0,0,0,0
1263,415.679,272.331,0,0,0,0
1264,391.817,274.527,0,0,0,0
1265,425.833,273.131,0,0,0,0
1266,442.155,274.001,0,0,0,0
1267,469.169,272.963,0,0,0,0
1268,436.531,272.623,0,0,0,0
1269,406.72,277.153,0,0,0,0
1270,420.705,275.567,0,0,0,0
1271,401.313,275.601,0,0,0,0
1272,430.402,275.511,0,0,0,0
1273,411.903,277.477,0,0,0,0
1274,448.98,274.657,0,0,0,0
1275,465.626,276.711,0,0,0,0
1276,416.751,277.996,0,0,0,0
1277,397.171,278.77,0,0,0,0
1278,425.218,278.063,0,0,0,0
1279,434.505,277.698,0,0,0,0
1280,460.427,277.159,0,0,0,0
1281,445.069,278.782,0,0,0,0
1282,402.344,280.746,0,0,0,0
1283,439.37,278.264,0,0,0,0
1284,392.822,280.999,0,0,0,0
1285,409.088,282.195,0,0,0,0
1286,421.89,282.243,0,0,0,0
1287,415.943,282.465,0,0,0,0
1288,429.156,281.265,0,0,0,0
1289,466.911,281.799,0,0,0,0
1290,397.299,284.316,0,0,0,0
1291,441.321,282.794,0,0,0,0
1292,403.272,285.164,0,0,0,0
1293,447.683,283.403,0,0,0,0
1294,472.293,283.902,0,0,0,0
1295,392.442,286.512,0,0,0,0
1296,412.686,286.05,0,0,0,0
1297,426.341,285.425,0,0,0,0
1298,437.527,286.122,0,0,0,0
1299,431.812,286.99,0,0,0,0
1300,408.242,287.876,0,0,0,0
1301,417.697,287.221,0,0,0,0
1302,422.221,288.525,0,0,0,0
1303,455.146,286.56,0,0,0,0
1304,397.893,289.23,0,0,0,0
1305,427.435,290.249,0,0,0,0
1306,452.147,291.073,0,0,0,0
1307,98.5845,307.381,3,0.868131868,0.523809524,0.01007326
1308,100.298,313.262,1,1,0.25,0.004807692
1309,86.3408,295.917,6,4.123076923,0.363636364,0.025641026
1310,73.1392,296.206,0,3.285714286,0.583333333,0.022435897
1311,79.5758,297.169,6,4.379310345,0.348484848,0.02457265
